"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Lemd1",3.67796803176155,-0.0578054086461917,0.313958979251419,0.705359613037121,0.823358682766348
"Lemd2",2182.44778228418,-0.0293546233395922,0.0591657469930232,0.6129764042873,0.754473659866036
"Lemd3",1816.84797187094,-0.0711601349447301,0.0599410483976664,0.227351988071384,0.38971758214297
"Lenep",0.435202723610177,-0.0208337776087464,0.331304308193256,0.798534406992813,NA
"Leng1",332.787556492127,-0.151110549185211,0.084567304614243,0.0641651141337699,0.154266498596591
"Leng8",13385.8769262771,0.0980310559970779,0.109862704862376,0.345075729222707,0.520428896986227
"Leng9",179.768326326983,-0.12073532723853,0.127654518550586,0.303623346509015,0.478414916919905
"Leo1",708.452435586785,-0.0973564355997088,0.0858763684593056,0.229321162346234,0.392275242820011
"Lep",0,NA,NA,NA,NA
"Lepr",179.668695099235,-0.22793186094011,0.311575280200752,0.206493115494884,0.36425610770273
"Leprot",2632.47666617921,0.0255459213901493,0.052795435226928,0.625435150133355,0.76432211692329
"Leprotl1",2148.32037174422,-0.299636717804534,0.057709144645906,1.33465274534684e-07,3.68763128643163e-06
"Letm1",2867.02015406887,0.0185106963207347,0.0542076377964314,0.714821931761222,0.829414132241582
"Letm2",547.30755186894,-0.486424166827911,0.176259114135494,0.0014632815286316,0.00811192879646473
"Letmd1",2246.04476053728,-0.0905889766490015,0.0411020611436078,0.0261018779671428,0.0779042723745117
"Lexis1",1.99260051715568,-0.0518725120948525,0.304228717178346,0.710175941398628,0.826822854496494
"Lexm",1.33695255167899,-0.0303696565625057,0.317909974016683,0.843219682407269,NA
"Lfng",2225.2429952256,0.71287801868373,0.103423782548051,9.59191897659762e-13,7.32508120665284e-11
"Lgals1",493.20272225908,0.0976899650369174,0.167226871070111,0.498592778908465,0.662439279352916
"Lgals1-ps1",0,NA,NA,NA,NA
"Lgals1-ps2",0,NA,NA,NA,NA
"Lgals12",11.6157012229332,-1.26495041774225,0.342050733201715,1.61800839937192e-05,0.000205719880929696
"Lgals2",3.07339548323716,0.230684414788854,0.362473149546182,0.185743325175289,0.337625529107448
"Lgals3",523.685053810916,2.17238763449246,0.221469197040354,5.01623061335257e-24,1.09194433127297e-21
"Lgals3bp",5210.90850026591,0.842796823082838,0.148117718047289,1.7532841625026e-09,7.67622081071629e-08
"Lgals4",287.303745433945,1.01002875988921,0.219593965826171,3.4428613238072e-07,8.27565799320096e-06
"Lgals7",1.15706374736805,-0.0500177027877789,0.326936646599444,0.647931506300222,NA
"Lgals8",2807.88001497106,0.0739533675345136,0.100640456408804,0.439471802579477,0.611809050605533
"Lgals9",3760.50667340137,-0.0136060798476433,0.0777998743297467,0.856810015732937,0.921027270004226
"Lgalsl",1459.31980631244,0.0316282322095605,0.0567691733584982,0.573016958576314,0.722811318665557
"Lgi1",2800.11745563764,-0.414654932820705,0.20109954117078,0.0118069267387947,0.0420886038567504
"Lgi2",1063.3684065334,-0.157565704144254,0.183010844023342,0.308034423945024,0.48282219397897
"Lgi3",2277.424738315,0.456948653692046,0.378147114634888,0.0388028719811761,0.105955040350006
"Lgi4",1106.12992809769,0.223310875361798,0.212986588942614,0.190067574952933,0.343368801349857
"Lgmn",64406.9133367971,0.315622920099059,0.0800092961689824,4.54867526834837e-05,0.000487564401060149
"Lgr4",759.440670808143,-0.0396225596831503,0.0965193352100952,0.665581690052491,0.795392791606455
"Lgr5",37.2993540792051,0.328380530685147,0.241483554610589,0.0754887298714663,0.174380987421025
"Lgr6",88.0388463127364,0.242980744052787,0.332441622019582,0.194313865517942,0.348848354836126
"Lgsn",0,NA,NA,NA,NA
"Lhb",13.742679234457,-1.4233521094236,0.319235196108307,6.08808847851902e-07,1.35575046789344e-05
"Lhcgr",6.9372538400054,-0.280185632584239,0.338092933709427,0.151948028505627,0.29203510850343
"Lhfp",437.453609142668,0.242011151544927,0.139889199024958,0.0542443368028886,0.136016696394971
"Lhfpl1",13.9696745682663,-0.563344871344266,0.61435827015944,0.0301435835527944,0.0872287673141617
"Lhfpl2",4133.57138854664,-0.650596707371739,0.124499451560774,4.47861422017815e-08,1.41158162945047e-06
"Lhfpl3",268.66442728899,0.012263469200283,0.16752384298915,0.931249189465282,0.961081843281729
"Lhfpl4",2428.6842961758,-0.115197504269739,0.0806935303567421,0.12967464196376,0.259974329542081
"Lhfpl5",33.8693344417941,-0.0469169576745972,0.204487924417274,0.77763319969477,0.871705865215305
"Lhpp",290.612966385959,-0.406236040740117,0.14450395025326,0.00197891671067655,0.0102742421398323
"Lhx1",8.10669132648171,0.367034121699741,0.328924285732322,0.0812757335112803,0.184070754954058
"Lhx1os",2.581984886669,0.00446159130528347,0.300127357481919,0.973660349873177,0.98527388347547
"Lhx2",1118.20410128683,0.000392948540035404,0.203706574912388,0.99966755772765,0.99983926290761
"Lhx3",4.20083480348473,0.163652143581456,0.378552579819633,0.118916467755981,0.244530976160706
"Lhx4",0.49374341109896,-0.000346538872539343,0.333555559674292,0.856536886515322,NA
"Lhx5",3.17719254029261,0.0478291093368301,0.295616909405546,0.751537253681208,0.854226318209189
"Lhx6",345.512180430328,0.42566421662785,0.229523713589204,0.0185256960621861,0.0596793574810444
"Lhx8",0.430702774252058,0.0141312265664464,0.331118729588274,0.834932817304148,NA
"Lhx9",277.785428727281,-0.0261162245593936,0.216221597970032,0.873227241428215,0.92987742455749
"Lias",960.261777982695,0.169426721420341,0.088577626636039,0.0467553244506789,0.121937634879097
"Lif",40.582312015703,1.18595872229127,0.392329624111454,0.000142555101239658,0.00124126856750434
"Lifr",6419.27547854014,0.297907683821386,0.135695680856369,0.0142986568083611,0.0487834062370509
"Lig1",425.796453484222,0.317872502326326,0.120558799281317,0.0046451912779385,0.0202235131300455
"Lig3",1032.10126602732,-0.0176264283863917,0.0952674268934503,0.857039498227528,0.921124315189765
"Lig4",453.947117905568,-0.281242466844831,0.0772436570800115,0.000179796538848829,0.00149618470270344
"Lilra5",615.632128021219,0.151378636516513,0.157832965213266,0.278003959624803,0.449796348123152
"Lilra6",43.2237280133811,2.65933442794017,0.305936533919041,5.1489777080437e-19,7.63885278826457e-17
"Lilrb4a",1278.71614077976,2.96845292237518,0.352645530215716,8.4453627065879e-19,1.21425548248053e-16
"Lilrb4b",943.923855623277,3.13030446880312,0.33153900599151,2.45470828423835e-22,4.57400522851837e-20
"Lim2",0,NA,NA,NA,NA
"Lima1",1104.15445259806,0.238026293709384,0.0655882814745414,0.000207080362168928,0.00168235639889734
"Limch1",2231.23341257472,-0.105016258485141,0.0817057526047533,0.184515700229654,0.336018848335445
"Limd1",913.846202263321,0.168924200030895,0.0994019857171385,0.0710923559708623,0.166659914652681
"Limd2",4353.45358250691,-0.084884478153628,0.101238236307519,0.37763516513377,0.552852185185152
"Lime1",15.182903473994,0.35775616742824,0.236184213300585,0.0524973023427233,0.132808424694983
"Limk1",1786.65065896127,-0.262014738058506,0.0711241040211974,0.000161452346721825,0.00137629782704446
"Limk2",2292.20990996394,-0.0711933520285164,0.0772170242606942,0.342908661998812,0.517876488054843
"Lims1",3672.10373161589,-0.217905975631416,0.124409228999985,0.0521463330450609,0.132150189237902
"Lims2",347.344196775452,-0.36397582802353,0.17276280922303,0.0155104200037106,0.0519138816965696
"Lin28a",30.336052633641,5.4538021080912,0.869243336685349,1.67524545187176e-10,8.86814024204479e-09
"Lin28b",69.5181304587804,0.609904595111151,0.298328190285394,0.00677199564963241,0.0272706297841006
"Lin37",431.692983015037,-0.115913849686346,0.062436240338892,0.0641812732364144,0.154289422667206
"Lin52",340.383251635699,-0.0642481215630618,0.0795367173506403,0.389063832350932,0.564158300636114
"Lin7a",230.213409124437,-0.243142945723667,0.193619843148512,0.12820061704826,0.258094554744689
"Lin7b",445.470626788475,-0.11398178270618,0.177165330250937,0.445800151757517,0.617424784839684
"Lin7c",3404.96409499408,-0.0409172641629349,0.0717540915077207,0.559775135638885,0.71235767138179
"Lin9",306.412275496084,-0.0272256632468702,0.118013866504751,0.804838889995684,0.889209155951971
"Lincmd1",0,NA,NA,NA,NA
"Lingo1",3786.72571818658,-0.270261510146727,0.153517820180639,0.047814507733122,0.123895373692277
"Lingo2",279.960248325201,-0.12492277618202,0.153857628763213,0.362502377730925,0.538070697304914
"Lingo3",889.728675368121,0.186947553733461,0.213626883137722,0.27251960980002,0.443758861259932
"Lingo4",10.6064125988696,-0.143972050949714,0.265970318650449,0.413000643520278,0.58731369368547
"Lins1",335.853063295592,-0.177220971758944,0.0958550720782908,0.0549883129729113,0.137482587566021
"Lipa",3026.69674114164,-0.145943775826297,0.0922172849610758,0.0983131559507781,0.211617228389754
"Lipc",19.8482465228016,-0.509997825213888,0.27968572428053,0.0155498552748573,0.0520217275931463
"Lipe",1454.74075020283,0.311396016767313,0.0918491336327331,0.000492833096260492,0.00339919113950233
"Lipf",0,NA,NA,NA,NA
"Lipg",306.403777415113,0.158995194275061,0.379999870831947,0.000733296721059746,0.00466155764926954
"Liph",1034.34510065392,0.000674742521354713,0.165347017767989,0.993804946129117,0.996388663371588
"Lipi",0.55843999783298,-0.00813633095595755,0.332123418604288,0.937423298200532,NA
"Lipk",0.0628904060424162,-0.0137214168331456,0.338284811951471,0.89758497886022,NA
"Lipm",8.73800733472394,-0.0456183177884009,0.326897342051515,0.69821647931022,0.818545310856334
"Lipn",0.108106197190581,0.0153506777354694,0.338424622046746,0.822103646134863,NA
"Lipo1",0,NA,NA,NA,NA
"Lipo2",1.85620945629915,-0.206452489554633,0.374376207249029,0.178267235506761,0.328199517412685
"Lipo3",411.722986703483,-0.355233032462657,0.0921073091183812,7.48926198684743e-05,0.000733557149695754
"Lipo4",0.168783728978127,0.0166780653899027,0.338590556363613,0.743742772263256,NA
"Lipo5",0.0533903203209171,-0.0142627523801941,0.338266905762342,0.897584542141486,NA
"Lipt1",106.481766598761,0.250816324500542,0.101087961901871,0.00914552576791003,0.0343617293424528
"Lipt2",102.176416554767,-0.0266237969532498,0.103434969664773,0.805579607394335,0.889605547858375
"Litaf",2917.78568755465,0.552493892975392,0.130884165155391,6.58624080208776e-06,9.87808890935146e-05
"Litafd",0.923348642224346,0.0991000684041446,0.348330286383297,0.337719142639265,NA
"Lix1",455.535744774804,-0.497783919900379,0.086164680991599,2.45382466456148e-09,1.03540732041605e-07
"Lix1l",933.27587088199,-0.0547907841987379,0.0764265279810807,0.465589877555928,0.634539426538277
"Lkaaear1",0,NA,NA,NA,NA
"Llcfc1",0.114167485035807,0.0251817932468939,0.338849133873572,0.82210321677463,NA
"Llgl1",1655.18440794657,-0.0355795404523387,0.0625977143559523,0.561880321339308,0.713682434620287
"Llgl2",132.384346285573,0.270794879768815,0.138074162776886,0.0314499700428872,0.0901021911160421
"Llph",214.844594008431,0.0558019935518711,0.100190115929057,0.549667118138433,0.70372376824495
"Llph-ps1",1.14847740391821,0.136277190058844,0.354465039082658,0.269579826269844,NA
"Llph-ps2",3.42788074099312,0.15863800677927,0.319818279187901,0.334580479333058,0.510216611537618
"Lman1",2941.27484917017,0.00501236147288243,0.0765967356709742,0.945326973228225,0.969339901405759
"Lman1l",1.50327720046879,0.334483307968551,0.522516440050874,0.048854679005307,0.12587645833978
"Lman2",5337.62602842048,-0.0715734938383958,0.0923562737262352,0.418536103450908,0.59251660829828
"Lman2l",2032.08025022087,-0.369755233043936,0.153250128596176,0.0067860816958892,0.0273074461038361
"Lmbr1",742.432741899833,0.164951168825594,0.0761130925598153,0.0256062945911851,0.0766904736553791
"Lmbr1l",1035.32903901594,0.536752141613438,0.10614389082109,1.18166170852651e-07,3.30808467728358e-06
"Lmbrd1",4918.83035224582,-0.0855016269209654,0.0503358839541496,0.0846088248020106,0.189582371071518
"Lmbrd2",2970.97366058673,-0.0372613004044195,0.0729554134893708,0.597040471059238,0.742380239798835
"Lmcd1",102.681087566763,0.0142062910542705,0.116596005070703,0.898653088946879,0.944303336089087
"Lmf1",808.28214399656,-0.153214609615918,0.0764319669988828,0.0393078375751399,0.106932743844914
"Lmf2",1336.33450976849,0.0348631059134259,0.0614542807375007,0.562683891523276,0.714233448591387
"Lmln",1339.19709465557,0.829698535612414,0.235070946378198,2.89711937551926e-05,0.000335887030834219
"Lmna",853.375232036763,0.669661289531334,0.0994310788883848,4.00887096330735e-12,2.7382587236761e-10
"Lmnb1",513.5251944825,0.52592373509074,0.229038773676625,0.00361004772387006,0.0165881301212037
"Lmnb2",659.523329717054,-0.0693426489461195,0.0608680475818884,0.249042530866326,0.416298164844155
"Lmntd1",17.8479180304078,-0.102607921229702,0.219176527863486,0.538899736257406,0.69513499789043
"Lmntd2",13.8985102700291,-0.00424518709897163,0.228640608895648,0.979305207208611,0.988558751466144
"Lmo1",374.893201064643,0.326919591429161,0.22735255935841,0.062054360799534,0.150540495369621
"Lmo2",2850.35044944006,-0.50352125733391,0.151996416324006,0.000231996900753477,0.00184488624525435
"Lmo3",2851.93820608855,-0.0426567222131501,0.0893187614331116,0.619611058652822,0.759138434492743
"Lmo4",3214.28222788596,0.211485935688046,0.123473586856395,0.0634841079444937,0.153039933993288
"Lmo7",2519.44245109491,-0.166502810682942,0.140626941407733,0.195655272034431,0.350554045863536
"Lmod1",126.250730813956,-0.0141878424689024,0.196714764217943,0.924916980117367,0.957729452338122
"Lmod2",0,NA,NA,NA,NA
"Lmod3",2.45808657482013,-0.0420746668273038,0.309444454705377,0.745774620299928,0.85015650520112
"Lmtk2",2672.21360718615,0.000740048783097605,0.110278789527225,0.977737510317721,0.987779192737754
"Lmtk3",5815.08254080786,-0.0113036314934047,0.162701926859377,0.910899815117409,0.950525446606993
"Lmx1a",50.1784220948153,-0.905209392248898,0.487504843987889,0.00418396115208915,0.0186156300199542
"Lmx1b",5.32553210695318,-0.0777967750961599,0.277425707594752,0.631854839478749,0.76893296898545
"Lncbate1",0.235935220525293,0.00938879803779887,0.335648763490061,0.987487120520786,NA
"Lncbate10",1.90584492095852,-0.209257020114469,0.394033438153608,0.178628216075426,0.328575725020289
"Lncbate3",0,NA,NA,NA,NA
"Lncbate6",4.99023851639435,-0.100984243927444,0.293589695076336,0.532501417077209,0.690091971655391
"Lncenc1",3.16640842437208,0.098809501455414,0.327084941689372,0.484831130244808,0.651149837582568
"Lncob1",3.43035394051009,0.189115460831203,0.364051854909661,0.195205570524386,0.349990620325918
"Lncpint",37.3753333744665,-0.077191621843487,0.185374307288063,0.616032039373554,0.756676173538457
"Lncppara",162.368247216808,0.846614508922913,0.288983733896886,0.000319675018336045,0.00239132986098447
"Lnp1",7.55903388386856,0.136514689400886,0.285077529842352,0.443067038756878,0.614842090712122
"Lnpep",6978.43812307273,0.195268003127455,0.0968111955790382,0.0338333228451284,0.0953584546512024
"Lnpk",931.962325791834,-0.254038836061194,0.0845066001338203,0.00182323761088274,0.00962956259507837
"Lnx1",278.365810692397,0.216206938026279,0.276579696265669,0.238249547615828,0.403334181490003
"Lnx2",320.696078191862,-0.258821783691642,0.0935945403337557,0.00387358141836457,0.01751571702515
"Lockd",4.87956866854554,-0.0475212806787042,0.266173136664006,0.77396956452433,0.869036786391279
"Lonp1",2712.84434614618,0.181920341947055,0.0665473744729585,0.00655972266088247,0.0266229413168277
"Lonp2",2326.84313025019,-0.159146170223093,0.0756194095266496,0.0305561198632237,0.0881378506320998
"Lonrf1",957.431664013292,0.281833181970132,0.0987362275761245,0.00269114580449504,0.0131381614081531
"Lonrf2",3075.76374952779,-0.141765839343646,0.173222562081719,0.343906626080134,0.519169948451519
"Lonrf3",288.438906042141,-0.31005134634366,0.194170125141134,0.0511551910208559,0.130262021346646
"Lor",128.50188403789,-0.0643103681498559,0.121971115030719,0.571018757904125,0.721123304811646
"Lox",81.7347743446219,0.722574624917396,0.447480838234159,0.00664045438545495,0.0268616643879848
"Loxhd1",5.43612348292283,0.938454597924339,0.782315538922157,0.0154706070049327,0.0517955121976273
"Loxl1",99.7107440192022,-0.582670772270105,0.255057039660835,0.00404732324813268,0.0181358701607361
"Loxl2",21.1471345796247,-0.489784377316666,0.29522410495879,0.0217169110869682,0.0675431022883781
"Loxl3",524.606890398071,-0.393593095553518,0.0908104890407353,6.62941017260294e-06,9.91729105589388e-05
"Loxl4",19.4774112028031,1.22792889677787,0.481289887524114,0.000580622617888213,0.00387281271931622
"Lpar1",391.326439046729,-0.362469143705241,0.27239816738778,0.0590361437310898,0.14501344177166
"Lpar2",124.84036053649,0.833557113307463,0.116455739130977,1.17275469790644e-13,1.01169638606062e-11
"Lpar3",7.28988822245026,-0.102425635247795,0.275569147503019,0.543335971569584,0.698420609812294
"Lpar4",58.5579517241402,-0.381714357682449,0.163083967191116,0.0081763300673627,0.0315303112465252
"Lpar5",331.068005765818,-0.0903119181477996,0.229276904989545,0.591660174603947,0.737958875003172
"Lpar6",2870.89934508139,-0.656288245039592,0.158016560019766,5.67869201729767e-06,8.71331320598796e-05
"Lpcat1",3269.78975414177,-0.285385839442748,0.107164533262328,0.00462228336202419,0.0201426050642222
"Lpcat2",13486.2582587463,-0.567322455086209,0.126442299291387,2.7318731166244e-06,4.72739885827753e-05
"Lpcat2b",0.618529996344958,-0.0472512587887582,0.337615439117348,0.627143466386342,NA
"Lpcat3",2655.05158764816,0.0697537017951135,0.0443041087520485,0.120761494401616,0.247190150944937
"Lpcat4",1093.64041489845,0.452153413375631,0.215427669580277,0.00899924460359604,0.0339175413118057
"Lpgat1",4650.4311276833,-0.0840558230380913,0.0895670695304145,0.327587441092105,0.502720723746202
"Lpin1",1998.05653288565,-0.027850643090354,0.137493591504571,0.82118363713539,0.900391153610954
"Lpin2",5468.61130541685,-0.125900845453917,0.0844487447661088,0.123953537517719,0.251864029461908
"Lpin3",86.9160630751412,1.73612323395114,0.22711643704706,9.56464833445114e-16,1.03618506514435e-13
"Lpl",955.28919202585,-0.689551296369994,0.137612621349077,1.04575335004344e-07,2.95962175324567e-06
"Lpo",14.7016369932328,0.346870518383739,0.424951887303471,0.0890115132094899,0.196909123912569
"Lpp",843.214850387287,-0.0119378686198481,0.081584733903131,0.879786737958257,0.934214392547241
"Lpxn",1452.66998652398,0.105064291299305,0.187937717267894,0.496643019566659,0.660791112289878
"Lrat",11.243769656475,1.76430285288746,0.618452446328313,7.80633738638564e-05,0.000757422665908982
"Lratd1",1479.88117083482,-0.028246388771912,0.177161926903475,0.78289580958435,0.875388084913767
"Lratd2",742.099128050821,-0.452324392435429,0.100608249853729,3.10794236849063e-06,5.28781545996229e-05
"Lrba",2934.53638233529,-0.934835842981821,0.217340460964626,8.85792890307804e-07,1.85705562565701e-05
"Lrch1",2062.9243920604,-0.29194031639729,0.0796544182230391,0.000159211947311053,0.00136286831193277
"Lrch2",554.607177755884,0.052086737309716,0.118586155013345,0.639481093756989,0.775482828415295
"Lrch3",2453.79057894963,-0.094396918623404,0.0735290565039213,0.209286646108859,0.367735709200932
"Lrch4",164.511208382795,0.102660017151566,0.138818310612457,0.414894772658782,0.589144000778416
"Lrcol1",0.192702907012215,0.0328711241546769,0.339709925951485,0.706852692897828,NA
"Lrfn1",1041.37699817539,-0.0447988643564058,0.0825997596622938,0.579481803280864,0.728126998004957
"Lrfn2",517.245403428777,-0.0675553706477258,0.14435449007145,0.603792721505482,0.747502243715673
"Lrfn3",510.430990764136,-0.146916095180315,0.0995861728921952,0.12080349468013,0.247247865880856
"Lrfn4",603.372748868849,-0.287772889120474,0.16364804868123,0.046388623089573,0.12122821741964
"Lrfn5",1330.41223612819,-0.111531997009648,0.0678294857090836,0.0928679564163177,0.203048947793943
"Lrg1",1791.73879381433,6.09769640686562,0.701416747512182,2.60530374108837e-27,7.22413508778933e-25
"Lrguk",165.333970170414,-0.457010845808011,0.182259633018691,0.00394636727446981,0.0177655173090357
"Lrif1",1170.50806070968,0.0818154824402439,0.10414643255067,0.408328167153508,0.582732655434073
"Lrig1",820.48807467571,0.494149569402918,0.253506784400906,0.0131606702038095,0.0457861583849335
"Lrig2",1788.14865614546,-0.158551526379062,0.060486309946214,0.00972750025068894,0.0359810919229866
"Lrig3",320.706346429057,-0.0491749078696401,0.129820620862874,0.67947888834883,0.80625501452639
"Lrit1",0.329194697578423,-0.00206205770992252,0.333748114083004,0.86195735264149,NA
"Lrit2",0.106393917502278,-0.0014379981425284,0.337314300348457,0.991333444164024,NA
"Lrit3",5.7662866565467,0.217819943035827,0.323883138111288,0.232261918180662,0.395861597999706
"Lrmda",117.727786541745,0.230305779093876,0.158496704812481,0.100020437768588,0.214589965142099
"Lrp1",38775.8925382242,0.16820890953819,0.0928017699062075,0.0535147503615377,0.134665683386013
"Lrp10",3992.63208483779,0.272623003575012,0.0918852218306092,0.00196947129886255,0.0102349231354544
"Lrp11",3658.87829493557,0.140125857611926,0.0998548820220748,0.142780927735482,0.278974361950746
"Lrp12",1835.74188300409,0.0546931081541075,0.0655382045002615,0.394950873277008,0.569821341697725
"Lrp1b",966.393918775414,0.0489128496101384,0.262902065850903,0.769189337314377,0.865965394399269
"Lrp2",48.0382197686391,-0.219183894651635,0.250558894243588,0.223254807107557,0.384903846569151
"Lrp2bp",8.97734621411435,0.0425670453089827,0.218898274346917,0.799828770482882,0.88588390929784
"Lrp3",1407.65130961435,-0.0727119085465244,0.0943710451123878,0.421487210561434,0.594922563676774
"Lrp4",1128.54840581467,-0.269501892714761,0.130993685626357,0.025231794418288,0.0758223397743214
"Lrp5",3501.85361990323,0.125929923170751,0.0976378630782833,0.177288945545578,0.326771711612535
"Lrp6",3541.00255050841,-0.0720019340889001,0.0669466444275184,0.253479147485465,0.421716878802246
"Lrp8",1768.136474982,-0.368702933364472,0.10877072012679,0.00039999192405904,0.00286576803912124
"Lrp8os1",0,NA,NA,NA,NA
"Lrp8os2",8.68730382154529,1.62075463321034,0.667405699849031,0.00124465072275584,0.00711945103988924
"Lrp8os3",18.9226548085507,0.0241073759644943,0.25288932086074,0.88765895370086,0.938423763144537
"Lrpap1",4583.89759084723,0.157551732557548,0.0909541884317273,0.0706871291661663,0.166039190453645
"Lrpprc",2875.2455676126,-0.156208391749687,0.0634861801124527,0.0122327749920192,0.0432492099444614
"Lrr1",1.52877607027244,-0.0433579295523646,0.315592770163817,0.730642602139094,0.840090354939893
"Lrrc1",247.237841579991,-0.35596365413931,0.108067679979637,0.000480440809317461,0.00333346062872276
"Lrrc10",2.43998905274404,0.202471495244978,0.385971917122471,0.142820102072663,0.279027496852581
"Lrrc10b",848.602139839878,-0.588324370566364,0.199244726180152,0.000663261839334898,0.00430655638079673
"Lrrc14",649.964091967408,-0.249437912267051,0.0721764594343768,0.000385454328901163,0.0027812544930131
"Lrrc14b",13.2873632773224,-0.264553106649167,0.319936664051722,0.15988768306881,0.303167039566812
"Lrrc15",3.98127489350674,-0.0302343227498757,0.297979971445145,0.836671724152787,0.909155950499964
"Lrrc17",6.78319095824786,0.0532687090748271,0.297253564390001,0.714798202120585,0.829414132241582
"Lrrc18",13.931072936386,-0.0811474635337694,0.241354459334662,0.634880679236011,0.771504384709602
"Lrrc19",0.127725757027896,0.0157264248161257,0.338452050283405,0.82210278741445,NA
"Lrrc2",47.5137279658788,-0.182941372504467,0.165125094191726,0.204433489887922,0.361746170817403
"Lrrc20",723.931547046535,-0.0319938301073168,0.0946458723481181,0.72332388585305,0.83529647595321
"Lrrc23",146.672612657631,-0.996467986589338,0.286366001520948,3.92907849304332e-05,0.000429464050267708
"Lrrc24",267.333263579817,-0.298015919814989,0.216441043768248,0.0840199691887503,0.18862584311753
"Lrrc25",1762.41124437427,0.812694332685668,0.158483946840147,4.29210223129323e-08,1.36386964763004e-06
"Lrrc26",0.736684627080535,0.0500256327966584,0.336499613710749,0.559231220802795,NA
"Lrrc27",144.569527334218,0.436647181720398,0.224918481447229,0.0134552387450568,0.0464947865300834
"Lrrc28",512.787721146448,0.0947850241255245,0.072845070462918,0.182272635147292,0.333162851593088
"Lrrc3",5919.75200494383,-0.20601167557831,0.097332693718709,0.0264452256863135,0.0787071552115532
"Lrrc30",0,NA,NA,NA,NA
"Lrrc31",0.108273518598278,-0.000751650910349459,0.337310253624574,0.991333444164024,NA
"Lrrc32",348.984169772772,2.31140920715096,0.346566383937738,2.66546228889971e-13,2.17838412747551e-11
"Lrrc34",21.2655174595661,-0.377143816621029,0.32248131774618,0.0686239418588583,0.162454401237578
"Lrrc36",45.52827079991,-0.0352161415436875,0.233311851165868,0.833195323242024,0.907367938514738
"Lrrc37a",0.127853588609914,0.0258717431263297,0.338940454035323,0.82210321677463,NA
"Lrrc38",26.1910936163536,-1.01675607730156,0.226064172138559,6.54114961870416e-07,1.44004212588712e-05
"Lrrc39",157.743389084671,-2.26809483926754,0.444066068301339,4.63765192297535e-09,1.8215883404712e-07
"Lrrc3b",107.750089078211,0.175313470542003,0.132700905245695,0.15882136759823,0.301833166946637
"Lrrc3c",0,NA,NA,NA,NA
"Lrrc4",1887.50642579299,0.329407552109672,0.30574728703179,0.0890757634628063,0.196976424814932
"Lrrc40",820.112784609617,0.0092054739708339,0.0791453707602197,0.904151203541094,0.946706668144714
"Lrrc41",1604.37301593461,-0.00435586497772321,0.0840132932289298,0.952716417982566,0.973616655302296
"Lrrc42",426.092589814406,0.0337577989482795,0.105649503997225,0.711359927205406,0.827456823035772
"Lrrc43",20.6241241610386,-0.144277046599066,0.290890886683126,0.400642970961648,0.575744130577952
"Lrrc45",2039.3839079424,-0.280072418663841,0.129986054334697,0.0191079560973363,0.0611149364899941
"Lrrc46",28.150428149429,-0.39158542364484,0.195721378869828,0.0175100109989443,0.057136897756712
"Lrrc47",2253.81542480112,0.0581494032205668,0.0621760246317857,0.338637997560011,0.514115254801706
"Lrrc49",1127.29484143597,0.116150131159296,0.075762348995718,0.115474200741354,0.239354372489776
"Lrrc4b",3156.74951615787,0.161436935075296,0.279942851373526,0.359017541030131,0.534806636331146
"Lrrc4c",1525.77595699127,0.229116419622708,0.313048420258472,0.20657978374141,0.36438139514615
"Lrrc51",87.6028998281032,-0.521513663126505,0.255243358225252,0.00944241731220405,0.0351948766259972
"Lrrc52",3.18393048553154,-0.665359806736011,0.632007659409473,0.0217513007602758,0.0675830613908307
"Lrrc55",219.652011037816,-0.963182812690097,0.325418819791805,0.00029217382405203,0.00222250578374261
"Lrrc55os",5.24843028499045,-0.255368356068263,0.31425170878907,0.183854740066028,0.335317876878704
"Lrrc56",228.606371884306,0.375350034507004,0.141764129653882,0.00329236447156007,0.0154297290284863
"Lrrc57",880.717584520209,0.015772469397836,0.0664728335838794,0.76737025153986,0.864795234123593
"Lrrc58",2395.89621980099,0.335295339287421,0.110280554941725,0.001251219589566,0.00714824789800621
"Lrrc59",2913.26535889424,0.228476176720181,0.118506296497165,0.0388213004627317,0.105980887858485
"Lrrc61",809.149698586475,-0.0882413243104575,0.0901231704259889,0.300499940118927,0.474840857017866
"Lrrc63",2.31730848449938,0.527013612229216,0.81809663155073,0.0229922221940464,0.0705765470932695
"Lrrc66",0.845356385349881,0.0735440422052658,0.331198954907299,0.478375781998863,NA
"Lrrc69",1.72339741835753,0.0785466949495309,0.310213425235426,0.57862114774467,0.727241731775785
"Lrrc7",1162.28671181035,-0.0646165341402936,0.241477107507091,0.697852686665068,0.818365964042028
"Lrrc70",135.537550770648,-0.204859926178338,0.24853887037132,0.242839449912001,0.409011242125268
"Lrrc71",43.0679250501348,-0.189007240840792,0.253938875887661,0.29092311550488,0.464185587501004
"Lrrc72",0.0533903203209171,-0.0142627523801941,0.338266905762342,0.897584542141486,NA
"Lrrc73",553.384478830154,-0.192421683131179,0.118462260145964,0.0814787881465157,0.184413947479219
"Lrrc74a",0.612428027284064,0.00869439819849151,0.330543592518753,0.960882808885541,NA
"Lrrc74b",42.525757262274,-0.292816238900735,0.28751300607415,0.131631783458249,0.263150587958934
